"id","provider_id","service_id","procedure_id","procedure_name","cash_price","min_allowable","max_allowable","gross_charge","cpt_code","procedure_description_id"
850,1,3,25349580,"Pelvic magnetic resonance imaging (MRI) for females.",951.44,1004.72,3425.18,3805.75,"72197",704
1826,1,3,25377309,"MRI-guided hip bone biopsy.",535.9,565.91,1929.22,2143.58,NULL,1506
1827,1,3,25377310,"Non-Sterile MRI-Guided Hip Biopsy - 23.0mm Trephine",535.9,565.91,1929.22,2143.58,NULL,756
1839,1,3,26407301,"MRI-Compatible System Halo with Rings and Pins",1533.84,1619.74,5521.83,6135.37,NULL,921
1849,1,3,27013299,"Small MRI Imaging for Diagnostic Assessment by Dr. Attesta",2754.08,2908.31,9914.7,11016.33,NULL,537
39,1,5,1167845,"Computed tomography (CT) scan of the abdomen with and without contrast.",670.66,708.22,2414.39,2682.65,"74170",246
43,1,5,1167847,"CT Scan with Contrast for Abdominal Area",583.33,616,2099.99,2333.32,"74160",1086
46,1,5,1167849,"Computed Tomography (CT) Scan of the Abdomen without Contrast.",445.22,470.15,1602.77,1780.86,"74150",419
52,1,5,1167851,"CT angiography of the abdominal aorta and iliofemoral region.",485.66,512.86,1748.39,1942.65,"75635",442
8,1,5,1167853,"CT Angiography of the Abdomen",548.84,579.58,1975.83,2195.37,"74175",1440
11,1,5,1167857,"CT Angiography of the Coronary Arteries with Structural, Morphological, and Functional Assessment.",729.56,770.42,2626.42,2918.24,"75574",41
16,1,5,1167863,"CT angiography of the chest",607.9,641.94,2188.44,2431.6,"71275",1483
19,1,5,1167871,"Computed Tomography Angiography (CTA) of the Brain/Head",556.19,587.34,2002.28,2224.76,"70496",601
22,1,5,1167875,"Left Lower Extremity Computed Tomography Angiography (CTA)",580.7,613.21,2090.5,2322.78,"73706",512
28,1,5,1167877,"CT angiogram of the right lower limb.",589.6,622.62,2122.56,2358.4,"73706",1201
31,1,5,1167879,"Computed Tomography Angiography of the Neck.",576.27,608.54,2074.56,2305.07,"70498",953
33,1,5,1167881,"Computed Tomography Angiography of the Pelvis.",541.61,571.94,1949.81,2166.45,"72191",887
36,1,5,1167885,"Computed Tomography Angiography of the Left Upper Extremity",579.09,611.52,2084.72,2316.35,"73206",481
40,1,5,1167887,"Right Upper Extremity CT Angiogram",570.34,602.28,2053.22,2281.36,"73206",1306
49,1,5,1167897,"CT scan of left ankle with contrast.",447.15,472.19,1609.73,1788.59,"73701",1237
6,1,5,1167899,"A CT scan with contrast of the right ankle.",447.15,472.19,1609.73,1788.59,"73701",990
9,1,5,1167903,"Computed Tomography of the Left Ankle Without Contrast",363.1,383.43,1307.16,1452.4,"73700",637
10,1,5,1167905,"Computed Tomography (CT) Scan of Ankle without Contrast - Right Leg",363.1,383.43,1307.16,1452.4,"73700",321
13,1,5,1167909,"CT-guided aspiration and injection of a renal cyst in the pelvic region.",396.76,418.98,1428.33,1587.03,"50390",234
15,1,5,1167917,"Superficial Bone Biopsy with CT Guidance.",293.45,309.88,1056.42,1173.8,"20220",1052
18,1,5,1167919,"Liver CT-guided biopsy.",345.92,365.29,1245.29,1383.66,"47000",1579
24,1,5,1167921,"CT-guided lung and mediastinal biopsy",783.47,827.35,2820.5,3133.89,"32405",1200
25,1,5,1167921,"CT-guided lung and mediastinal biopsy",783.47,827.35,2820.5,3133.89,"32408",1200
30,1,5,1167925,"Pancreatic CT-guided biopsy",446.55,471.56,1607.58,1786.2,"48102",1484
32,1,5,1167927,"CT-guided needle biopsy of the pleura.",354.94,374.81,1277.77,1419.74,"32400",1159
35,1,5,1167931,"Renal CT-guided Biopsy",341.86,361,1230.69,1367.43,"50200",1597
38,1,5,1167954,"Brain Blood Flow CT Scan",165.08,174.33,594.3,660.33,"0042T",1564
42,1,5,1167956,"Virtual Colonoscopy",552.23,583.16,1988.04,2208.93,"74261",1623
45,1,5,1167958,"Virtual colonoscopy screening.",77.8,82.16,280.09,311.21,"74263",1418
48,1,5,1167976,"CT-guided percutaneous catheter drainage of soft tissue fluid.",782.61,826.43,2817.39,3130.43,"10030",420
51,1,5,1167986,"Computed Tomography-Guided Percutaneous Catheter Drainage of Visceral Fluid.",761,803.61,2739.59,3043.99,"49405",183
12,1,5,1167996,"Left Elbow CT Scan with Contrast.",452.98,478.35,1630.74,1811.93,"73201",1339
14,1,5,1167998,"CT Scan with Contrast for Right Elbow",452.98,478.35,1630.74,1811.93,"73201",1199
17,1,5,1168002,"CT scan of the left elbow without dye.",376.47,397.55,1355.28,1505.87,"73200",1158
20,1,5,1168004,"Computed Tomography of the Right Elbow without Contrast",376.47,397.55,1355.28,1505.87,"73200",602
21,1,5,1168024,"Imaging study for fistula or sinus tract abscess.",246.01,259.78,885.62,984.02,"20501",792
23,1,5,1168034,"CT scan of the left foot with contrast.",447.15,472.19,1609.73,1788.59,"73701",1117
29,1,5,1168036,"CT scan of right foot with contrast.",447.15,472.19,1609.73,1788.59,"73701",1236
34,1,5,1168038,"Bilateral CT scan of the feet without contrast.",363.1,383.43,1307.16,1452.4,"73700",854
1105,1,5,4217680,"Rapid Tubing Connection.",49.61,52.38,178.58,198.42,NULL,1576
37,1,5,1168040,"Computed Tomography of the Left Foot without Contrast",363.1,383.43,1307.16,1452.4,"73700",659
41,1,5,1168042,"CT Scan of Right Foot without Contrast.",363.1,383.43,1307.16,1452.4,"73700",1118
44,1,5,1168062,"Precision therapy with CT-guided radiation marking",183.72,194.01,661.38,734.87,"77014",757
47,1,5,1168070,"CT-Guided Stereotactic Localization Procedure",566.54,598.26,2039.53,2266.14,"77011",923
50,1,5,1168080,"Contrast-enhanced CT scan of the Left Hand",452.98,478.35,1630.74,1811.93,"73201",1021
7,1,5,1168082,"Contrast-enhanced CT scan of the right hand",452.98,478.35,1630.74,1811.93,"73201",991
55,1,5,1168086,"Hand Scan Without Dye: Left Side",376.47,397.55,1355.28,1505.87,"73200",1372
59,1,5,1168088,"CT Scan of the Right Hand without Contrast",376.47,397.55,1355.28,1505.87,"73200",1022
63,1,5,1168090,"Computerized Tomography (CT) Brain/Head Scan with and without Contrast.",501.81,529.91,1806.53,2007.25,"70470",247
67,1,5,1168092,"Brain Scan with Contrast.",457.39,483.01,1646.61,1829.57,"70460",1532
70,1,5,1168094,"Computed Tomography (CT) Scan of the Brain/Head Without Contrast",338.12,357.05,1217.22,1352.47,"70450",377
74,1,5,1168108,"Bilateral CT Hip Scan with Contrast.",447.15,472.19,1609.73,1788.59,"73701",1239
78,1,5,1168110,"CT scan of the left hip with contrast.",447.15,472.19,1609.73,1788.59,"73701",1161
82,1,5,1168112,"CT scan of right hip with contrast.",447.15,472.19,1609.73,1788.59,"73701",1267
86,1,5,1168114,"Bilateral CT hip scan without contrast.",363.1,383.43,1307.16,1452.4,"73700",1119
89,1,5,1168116,"Computed Tomography (CT) Scan of Left Hip Without Contrast.",363.1,383.43,1307.16,1452.4,"73700",482
93,1,5,1168118,"Computed tomography (CT) scan of the right hip without contrast.",363.1,383.43,1307.16,1452.4,"73700",378
98,1,5,1168152,"Computed Tomography (CT) Scan with Contrast of Left Knee",447.15,472.19,1609.73,1788.59,"73701",571
102,1,5,1168154,"CT scan of the right knee with contrast.",447.15,472.19,1609.73,1788.59,"73701",1087
106,1,5,1168158,"Computed Tomography (CT) Scan of Left Knee without Contrast.",363.1,383.43,1307.16,1452.4,"73700",464
110,1,5,1168160,"CT scan of the right knee without contrast",363.1,383.43,1307.16,1452.4,"73700",1024
56,1,5,1168164,"Bilateral contrast-enhanced CT scan of lower extremities.",447.15,472.19,1609.73,1788.59,"73701",538
60,1,5,1168166,"CT Scan with Contrast for the Left Lower Limb",447.15,472.19,1609.73,1788.59,"73701",924
64,1,5,1168168,"CT scan with contrast of the right lower extremity.",447.15,472.19,1609.73,1788.59,"73701",724
71,1,5,1168170,"CT scan of both legs with and without contrast.",502.4,530.53,1808.64,2009.6,"73702",856
75,1,5,1168172,"CT Scan of Left Lower Leg with and without Contrast.",539.85,570.08,1943.46,2159.4,"73702",690
79,1,5,1168174,"CT scan of the right lower limb with and without contrast.",581.02,613.55,2091.65,2324.06,"73702",514
83,1,5,1168176,"Bilateral CT scan of lower limbs without contrast agent.",363.1,383.43,1307.16,1452.4,"73700",570
87,1,5,1168178,"Computed tomography (CT) scan of the left lower limb without contrast.",363.1,383.43,1307.16,1452.4,"73700",270
90,1,5,1168180,"Computed tomography of the right lower limb without contrast.",363.1,383.43,1307.16,1452.4,"73700",444
94,1,5,1168182,"CT scan of the face and jaw with or without contrast.",550.45,581.28,1981.63,2201.81,"70488",660
99,1,5,1168184,"Maxillofacial CT scan with contrast.",475.76,502.41,1712.75,1903.05,"70487",1240
103,1,5,1168186,"Computed tomography (CT) scan of the face and jaw without injection of contrast dye.",347.4,366.85,1250.64,1389.6,"70486",110
107,1,5,1168188,"CT scan of the eye sockets and pituitary gland with and without contrast.",397.14,419.38,1429.7,1588.55,"70482",224
53,1,5,1168190,"Computed Tomography (CT) scan of the Eye Sockets and Pituitary Gland with Contrast.",381.96,403.35,1375.06,1527.84,"70481",114
57,1,5,1168192,"CT scan of the eye sockets and pituitary gland without contrast.",332.91,351.55,1198.46,1331.62,"70480",376
58,1,5,1168194,"A CT scan of the pelvis with and without contrast.",663.64,700.8,2389.1,2654.55,"72194",758
62,1,5,1168196,"Computed tomography (CT) scan of the pelvis with contrast.",587.96,620.88,2116.64,2351.82,"72193",513
66,1,5,1168198,"Computed Tomography (CT) scan of the Pelvis without Contrast.",455,480.48,1638,1820,"72192",443
69,1,5,1168214,"Left shoulder CT scan with contrast.",452.98,478.35,1630.74,1811.93,"73201",1238
73,1,5,1168216,"CT scan with contrast for right shoulder.",452.98,478.35,1630.74,1811.93,"73201",1053
77,1,5,1168220,"A non-invasive scan to look at the left shoulder.",376.47,397.55,1355.28,1505.87,"73200",793
81,1,5,1168222,"Shoulder CT scan without contrast on the right side.",376.47,397.55,1355.28,1505.87,"73200",691
85,1,5,1168228,"Computed Tomography (CT) scan of the Sinuses without Contrast.",347.4,366.85,1250.64,1389.6,"70486",422
92,1,5,1168230,"CT scan of neck with and without contrast for soft tissue evaluation.",549.97,580.76,1979.87,2199.86,"70492",286
95,1,5,1168232,"Contrast-enhanced CT of the soft tissue in the neck.",457.27,482.87,1646.15,1829.06,"70491",692
97,1,5,1168234,"Neck scan for soft tissue without contrast",374.51,395.48,1348.22,1498.02,"70490",1023
101,1,5,1168236,"Cervical Spine CT Scan with and without Contrast.",594.95,628.27,2141.83,2379.81,"72127",794
105,1,5,1168238,"Computed Tomography (CT) Scan of the Cervical Spine with Contrast.",546.21,576.8,1966.36,2184.84,"72126",336
109,1,5,1168240,"Computed Tomography (CT) scan of the cervical spine without contrast.",452.87,478.23,1630.34,1811.49,"72125",287
61,1,5,1168242,"CT Lumbar Spine Scan with and without Contrast.",609.82,643.97,2195.35,2439.28,"72133",855
65,1,5,1168244,"Lumbar CT Scan with Contrast for Spine",551.45,582.33,1985.22,2205.8,"72132",1160
68,1,5,1168246,"Lumbar Spine CT Scan without Dye",464.77,490.8,1673.18,1859.09,"72131",1373
72,1,5,1168248,"CT scan of the chest and upper back with and without contrast.",709.79,749.53,2555.23,2839.14,"72130",421
76,1,5,1168250,"Thoracic Spinal CT Scan with Contrast",583.14,615.79,2099.29,2332.54,"72129",1202
80,1,5,1168252,"CT Scan of Thoracic Spine without Contrast.",442.17,466.93,1591.8,1768.67,"72128",992
84,1,5,1168283,"CT scan of the chest with and without contrast.",823.05,869.14,2962.99,3292.21,"71270",857
88,1,5,1168285,"CT scan of the chest with contrast solution",660.74,697.74,2378.66,2642.95,"71260",993
91,1,5,1168287,"CT scan of the chest without contrast.",453,478.37,1630.79,1811.99,"71250",1162
96,1,5,1168311,"CT Scan of the Left Arm with Contrast.",452.98,478.35,1630.74,1811.93,"73201",1163
100,1,5,1168313,"CT scan with contrast for right arm and shoulder",452.98,478.35,1630.74,1811.93,"73201",822
104,1,5,1168317,"Computed Tomography (CT) Scan of the Left Upper Arm with and without Contrast.",509.55,538.08,1834.38,2038.2,"73202",167
108,1,5,1168319,"Computed Tomography (CT) Scan of Right Upper Limb with and without Contrast.",548.41,579.12,1974.26,2193.62,"73202",184
54,1,5,1168323,"CT scan of the left upper limb without contrast.",376.47,397.55,1355.28,1505.87,"73200",821
111,1,5,1168325,"Computed Tomography of the Right Upper Limb without Contrast.",376.47,397.55,1355.28,1505.87,"73200",445
112,1,5,1168335,"Left Wrist CT with Contrast",452.98,478.35,1630.74,1811.93,"73201",1485
113,1,5,1168337,"Right Wrist CT with Contrast Imaging",452.98,478.35,1630.74,1811.93,"73201",1241
114,1,5,1168341,"Left Wrist CT Scan without Contrast.",376.47,397.55,1355.28,1505.87,"73200",1242
115,1,5,1168343,"Right Wrist CT Scan without Contrast Agent.",376.47,397.55,1355.28,1505.87,"73200",994
227,1,5,1169556,"Limited Area PET-CT Scan",1645,1737.12,5921.99,6579.99,"78814",1566
229,1,5,1169558,"Full-body PET-CT Scan with a Focus on the Skull and Thigh Region.",2111.07,2229.29,7599.85,8444.28,"78815",352
230,1,5,1169560,"Whole-body PET CT scan.",2320.99,2450.96,8355.56,9283.95,"78816",1580
282,1,5,2424644,"CT scan of the abdomen and pelvis with and without contrast.",1197.15,1264.19,4309.72,4788.58,"74178",468
286,1,5,2424647,"Full abdominal and pelvic scan with contrast dye",819.56,865.45,2950.41,3278.23,"74177",827
250,1,5,2424650,"CT scan of the abdomen and pelvis without contrast.",751.96,794.07,2707.05,3007.83,"74176",729
253,1,5,2424653,"Triple Scan with Contrast: Abdomen and Pelvis",1197.15,1264.19,4309.72,4788.58,"74178",928
257,1,5,2424659,"Percutaneous CT-guided Radiofrequency Ablation for Bone Tumor",2151.64,2272.13,7745.89,8606.54,"20982",446
258,1,5,2424662,"Percutaneous Radiofrequency Ablation of Liver using Computed Tomography (CT)",2200.88,2324.13,7923.17,8803.52,"47382",186
261,1,5,2424665,"Left Lung CT-guided Radiofrequency Ablation",1647.4,1739.65,5930.64,6589.6,"32998",998
262,1,5,2424668,"Right Lung RF Ablation using CT-guidance.",1554.15,1641.18,5594.94,6216.6,"32998",1058
265,1,5,2424671,"Left renal percutaneous cryoablation with CT guidance.",2859.99,3020.15,10295.96,11439.95,"50593",639
267,1,5,2424674,"Cryoablation of the Right Renal Region Using Percutaneous CT Imaging",2765.56,2920.43,9956,11062.22,"50593",306
270,1,5,2424677,"Left renal RF (Radiofrequency) CT ablation.",2357.92,2489.96,8488.5,9431.67,"50592",999
272,1,5,2424680,"Renal Radiofrequency Ablation using CT guidance for the Right Kidney.",2564.07,2707.66,9230.64,10256.27,"50592",288
274,1,5,2424686,"Computed Tomography Angiography (CTA) of the Abdomen and Pelvis.",662.02,699.09,2383.27,2648.08,"74174",382
276,1,5,2424689,"Computed tomography angiography of the brain and neck",556.19,587.34,2002.28,2224.76,"70496",663
279,1,5,2424692,"Computed tomography angiography of the chest with transcatheter aortic valve implantation (TAVI).",607.9,641.94,2188.44,2431.6,"71275",45
283,1,5,2424695,"Computed Tomography Angiography of the Pulmonary Arteries",607.9,641.94,2188.44,2431.6,"71275",540
249,1,5,2424698,"Left elbow CT arthrogram injection.",110.36,116.54,397.29,441.43,"24220",1269
251,1,5,2424701,"Right Elbow CT Arthrogram Injection Procedure",110.36,116.54,397.29,441.43,"24220",927
252,1,5,2424704,"Hip Joint Imaging with Contrast Injection on the Left Side using CT Scan",116.01,122.5,417.62,464.02,"27093",236
255,1,5,2424707,"Right Hip CT Arthrogram Injection",116.01,122.5,417.62,464.02,"27093",1342
260,1,5,2424710,"Left shoulder CT arthrogram injection.",115.42,121.88,415.51,461.68,"23350",1170
264,1,5,2424713,"Right Shoulder CT Arthrogram Injection",115.42,121.88,415.51,461.68,"23350",1171
266,1,5,2424716,"Left wrist CT arthrogram with contrast injection.",62.53,66.03,225.11,250.12,"25246",798
269,1,5,2424719,"CT-guided wrist joint injection",62.53,66.03,225.11,250.12,"25246",1391
273,1,5,2424722,"Deep bone biopsy using CT scan guidance.",357.12,377.12,1285.63,1428.48,"20225",1091
275,1,5,2424728,"CT-guided Lymph Node Biopsy",228.42,241.21,822.32,913.69,"38505",1487
277,1,5,2424731,"CT-guided muscle biopsy",234.22,247.33,843.17,936.86,"20206",1581
278,1,5,2424734,"CT-guided needle biopsy of the neck or chest.",324.58,342.76,1168.49,1298.32,"21550",930
281,1,5,2424737,"Pelvic/Hip CT-guided biopsy",262.29,276.98,944.25,1049.17,"27040",1488
285,1,5,2424740,"Retroperitoneal Abdominal CT-Guided Biopsy",360.2,380.37,1296.7,1440.78,"49180",1028
254,1,5,2424746,"CT-guided catheter exchange for abscess/cyst.",561.42,592.86,2021.12,2245.69,"49423",929
256,1,5,2424749,"Computed tomography of the celiac plexus.",236.9,250.17,852.85,947.61,"64680",1057
259,1,5,2424752,"High resolution CT scan of the chest.",453,478.37,1630.79,1811.99,"71250",1206
263,1,5,2424758,"CT-guided percutaneous drainage and catheter placement for fluid retrieval.",716.33,756.44,2578.77,2865.3,"49406",197
268,1,5,2424761,"CT-guided pleural catheter drainage.",704.93,744.4,2537.73,2819.7,"32557",1247
271,1,5,2424764,"CT Enterography Scan.",819.56,865.45,2950.41,3278.23,"74177",1608
280,1,5,2424776,"CT Angiography of the Heart with Contrast Evaluation",1158.62,1223.5,4171.03,4634.48,"75572",694
284,1,5,2424779,"Congenital Heart Evaluation with Contrast CT",1112.61,1174.92,4005.4,4450.44,"75573",958
287,1,5,2424782,"Heart Calcium Scan",72.64,76.7,261.49,290.54,"75571",1632
1112,1,5,4218128,"2.7mm Quick Connect Bone Drill",214.5,226.51,772.2,858,NULL,1429
291,1,5,2424785,"Cervical and Thoracic Epidural with CT Contrast Injection",453.4,478.79,1632.23,1813.59,"62310",541
290,1,5,2424785,"Cervical and Thoracic Epidural with CT Contrast Injection",453.4,478.79,1632.23,1813.59,"62321",541
295,1,5,2424788,"Injection of Contrast Material in the Spinal Canal for Imaging Purposes",380.65,401.96,1370.33,1522.59,"64479",248
297,1,5,2424791,"Epidural CT Injection for Lower Back and Spine",474.59,501.17,1708.53,1898.37,"62311",891
300,1,5,2424791,"Epidural CT Injection for Lower Back and Spine",474.59,501.17,1708.53,1898.37,"62323",891
307,1,5,2424794,"CT-guided epidural injection for lumbar or sacral spinal foramina.",325.43,343.65,1171.54,1301.71,"64483",339
308,1,5,2424797,"CT-guided Renal Pelvis Catheterization.",279.16,294.79,1004.96,1116.62,"50392",1126
310,1,5,2424800,"Left major joint and bursa CT scan with arthroscopy, aspiration, and injection.",160.81,169.81,578.9,643.22,"20610",157
314,1,5,2424803,"CT-guided joint and bursa injection for the right major joint arthritis and joint aspiration.",160.81,169.81,578.9,643.22,"20610",63
318,1,5,2424809,"CT-guided lumbar puncture.",210.71,222.51,758.55,842.83,"62270",1507
319,1,5,2424809,"CT-guided lumbar puncture.",210.71,222.51,758.55,842.83,"62328",1507
325,1,5,2424812,"CT Scan for Early Detection of Lung Cancer",453,478.37,1630.79,1811.99,"71250",1029
